elapsed,cwnd,bytes_acked,bytes_received,rcv_space
46.301058054,10,-,3462168,1126544
46.3011732101,10,-,4335320,952784
46.3012912273,10,-,4396128,955680
46.3014080524,10,-,4286080,760200
46.3015210629,10,-,4116664,932512
46.30163908,10,-,4268704,1074416
46.3017539978,10,-,4474320,993328
46.301872015,48,12933,3365,28960
46.3020100594,61,345681,12456,28960
47.3191320896,10,-,4565544,1107720
47.3192632198,10,-,3656200,1126544
47.3193991184,10,-,4335320,952784
47.3195331097,10,-,4396128,955680
47.3196561337,10,-,4306352,1372704
47.3197770119,10,-,4863832,932512
47.3198971748,10,-,4268704,1074416
47.3200130463,10,-,4474320,993328
47.3201360703,48,12933,3365,28960
47.3202521801,64,353425,12696,28960
48.3373560905,10,-,5047728,1107720
48.3374891281,10,-,3877744,1126544
48.337621212,10,-,4335320,952784
48.3377389908,10,-,4397576,955680
48.3378610611,10,-,4778400,1372704
48.338009119,10,-,4863832,932512
48.3381290436,10,-,4268704,1074416
48.3382592201,10,-,4474320,993328
48.338378191,48,12933,3365,28960
48.3384981155,8,361169,12936,28960
49.3560991287,10,-,5049176,1107720
49.3562371731,10,-,4963744,1126544
49.3563671112,10,-,4335320,952784
